occurrenceID,eventID,family,genus,specificEpithet,vernacularName,verbatimLocality,decimalLatitude,decimalLongitude,stateProvince,country,verbatimEventDate,modified,coordinateUncertaintyInMeters,sex,individualCount,occurrenceRemarks,recordedBy,recordedByID,identificationVerificationStatus,dateIdentified,identifiedBy,identificationRemarks,datasetID,previousIdentifications,recordSouce,informationWithheld,verbatimHostPlant,floralHostNotes,measurementMethod,images,referenceID,sightingUrl,metadataUrl
141708,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/86f87593-835b-4dc8-a9a8-e1b291e610c1.jpg, https://www.bumblebeewatch.org/media/bees/big/3cefc661-3de8-4de7-a02d-4d43da7c16c6.jpg",,https://www.bumblebeewatch.org/sightings/bee/141708/,https://www.bumblebeewatch.org/metadata/
141707,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/8f11fb9a-cdbd-4a4f-b6cd-f7e6521a87c7.jpg, https://www.bumblebeewatch.org/media/bees/big/6fe4a15e-48d4-44b7-a5b5-281c3f2b4b3d.jpg",,https://www.bumblebeewatch.org/sightings/bee/141707/,https://www.bumblebeewatch.org/metadata/
141706,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,https://www.bumblebeewatch.org/media/bees/big/e384323b-d43b-431d-94f6-e0f9bec330b4.jpg,,https://www.bumblebeewatch.org/sightings/bee/141706/,https://www.bumblebeewatch.org/metadata/
141705,111640,Apidae,Bombus,bimaculatus,Two-spotted bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,10/9/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/38ddb801-4e2f-48f2-9e80-4fb33c69ebed.jpg, https://www.bumblebeewatch.org/media/bees/big/39f4caac-9d5d-4719-8a75-bf3ca551b1a1.jpg",,https://www.bumblebeewatch.org/sightings/bee/141705/,https://www.bumblebeewatch.org/metadata/
141703,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/786483e9-a734-4316-ae76-aa612eb855e0.jpg, https://www.bumblebeewatch.org/media/bees/big/f3933600-ccdc-459c-b8d5-6e1ad909d53b.jpg",,https://www.bumblebeewatch.org/sightings/bee/141703/,https://www.bumblebeewatch.org/metadata/
141702,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/24/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/8bded942-40cb-4f2f-b910-1b1842ba4503.jpg, https://www.bumblebeewatch.org/media/bees/big/4d9c1d33-b021-43b8-97ad-71c377366cc8.jpg",,https://www.bumblebeewatch.org/sightings/bee/141702/,https://www.bumblebeewatch.org/metadata/
141700,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,https://www.bumblebeewatch.org/media/bees/big/2991bc57-ac9e-4c27-8af4-1392ff764c52.jpg,,https://www.bumblebeewatch.org/sightings/bee/141700/,https://www.bumblebeewatch.org/metadata/
141699,111640,Apidae,Bombus,bimaculatus,Two-spotted bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/9bd782fb-ecb3-4b2b-92ff-3751e7fba4fc.jpg, https://www.bumblebeewatch.org/media/bees/big/26676542-f9c8-453b-a777-bd3ab35bb40b.jpg",,https://www.bumblebeewatch.org/sightings/bee/141699/,https://www.bumblebeewatch.org/metadata/
141698,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/fa7b1fcb-2195-409e-a015-655c75cd936c.jpg, https://www.bumblebeewatch.org/media/bees/big/682e5754-0ba0-4029-a351-dd43f0176a84.jpg",,https://www.bumblebeewatch.org/sightings/bee/141698/,https://www.bumblebeewatch.org/metadata/
141697,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,https://www.bumblebeewatch.org/media/bees/big/6a97fa40-47a2-4efc-99fb-4a1ccf8d999b.jpg,,https://www.bumblebeewatch.org/sightings/bee/141697/,https://www.bumblebeewatch.org/metadata/
141696,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,https://www.bumblebeewatch.org/media/bees/big/850057dc-344e-4c12-9d0c-d79d7bb2b52c.jpg,,https://www.bumblebeewatch.org/sightings/bee/141696/,https://www.bumblebeewatch.org/metadata/
141695,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/74830623-8e80-4b09-8208-d828c0241a63.jpg, https://www.bumblebeewatch.org/media/bees/big/3a994af0-1865-44fd-ac87-2b8639fcd904.jpg",,https://www.bumblebeewatch.org/sightings/bee/141695/,https://www.bumblebeewatch.org/metadata/
141694,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/5aba28f8-e69e-4320-b9e8-b92f17a854f8.jpg, https://www.bumblebeewatch.org/media/bees/big/e741f2ca-3750-4318-a538-93ed1815e0a2.jpg",,https://www.bumblebeewatch.org/sightings/bee/141694/,https://www.bumblebeewatch.org/metadata/
141693,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/32dd4153-a018-4a8a-ae58-f2613ce89183.jpg, https://www.bumblebeewatch.org/media/bees/big/74289118-8dc4-489c-92a1-755b58086a0f.jpg",,https://www.bumblebeewatch.org/sightings/bee/141693/,https://www.bumblebeewatch.org/metadata/
141692,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,sp.,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/59264d4a-973a-40ba-b7d9-e0175ba41441.jpg, https://www.bumblebeewatch.org/media/bees/big/93c7bc7e-c3d0-407c-9379-de0f576e0d19.jpg",,https://www.bumblebeewatch.org/sightings/bee/141692/,https://www.bumblebeewatch.org/metadata/
141691,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,https://www.bumblebeewatch.org/media/bees/big/7aa46a4a-cbb5-4a1c-b87e-d9af1ac8bfe2.jpg,,https://www.bumblebeewatch.org/sightings/bee/141691/,https://www.bumblebeewatch.org/metadata/
141690,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/437dadf7-ec76-40c8-9b0e-2e08ec359ff3.jpg, https://www.bumblebeewatch.org/media/bees/big/fc2f47ef-5411-4835-a360-8e57376e0a06.jpg",,https://www.bumblebeewatch.org/sightings/bee/141690/,https://www.bumblebeewatch.org/metadata/
141689,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/d9cfb7e0-ef9a-4495-9436-808ffb76efb3.jpg, https://www.bumblebeewatch.org/media/bees/big/c9019597-c346-49f9-bccf-1c6b401cff11.jpg",,https://www.bumblebeewatch.org/sightings/bee/141689/,https://www.bumblebeewatch.org/metadata/
141688,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/4512bdf6-dd7e-4c50-abfa-fe977cf417c1.jpg, https://www.bumblebeewatch.org/media/bees/big/ff7bb4d8-6244-4991-80e6-65bdb4726b47.jpg",,https://www.bumblebeewatch.org/sightings/bee/141688/,https://www.bumblebeewatch.org/metadata/
141687,111640,Apidae,Bombus,bimaculatus,Two-spotted bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Not Determined,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,https://www.bumblebeewatch.org/media/bees/big/73118a24-8658-4d2c-b2dd-6bf763dc355d.jpg,,https://www.bumblebeewatch.org/sightings/bee/141687/,https://www.bumblebeewatch.org/metadata/
141686,111640,Apidae,Bombus,bimaculatus,Two-spotted bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/3d4b320f-37e3-47f6-92ca-bc6a0b34e668.jpg, https://www.bumblebeewatch.org/media/bees/big/e1dc8498-931f-4ed1-96b0-0456f086dc3d.jpg",,https://www.bumblebeewatch.org/sightings/bee/141686/,https://www.bumblebeewatch.org/metadata/
141685,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/a5a80b42-a87d-4e5d-913e-ff30f2fcebe1.jpg, https://www.bumblebeewatch.org/media/bees/big/26779f14-1194-4ac8-baba-0641a14ebd80.jpg",,https://www.bumblebeewatch.org/sightings/bee/141685/,https://www.bumblebeewatch.org/metadata/
141684,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/034a9f7b-964f-4ac4-98e2-44ef03e4ba72.jpg, https://www.bumblebeewatch.org/media/bees/big/1a36450d-a99c-44d8-8e7b-fc599aa57db5.jpg",,https://www.bumblebeewatch.org/sightings/bee/141684/,https://www.bumblebeewatch.org/metadata/
141683,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,https://www.bumblebeewatch.org/media/bees/big/3664b476-2c66-40e8-802a-df563a214553.jpg,,https://www.bumblebeewatch.org/sightings/bee/141683/,https://www.bumblebeewatch.org/metadata/
141682,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/4a8420a6-4d1e-48bf-95f0-452fd3464d46.jpg, https://www.bumblebeewatch.org/media/bees/big/46858bda-8aae-4592-bb3b-263c3aebd08e.jpg",,https://www.bumblebeewatch.org/sightings/bee/141682/,https://www.bumblebeewatch.org/metadata/
141664,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,https://www.bumblebeewatch.org/media/bees/big/d142a7f7-2241-4908-ac3f-d7d580908af5.jpg,,https://www.bumblebeewatch.org/sightings/bee/141664/,https://www.bumblebeewatch.org/metadata/
141663,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/e8809e9d-956d-4969-aa9a-7b40056d2c2e.jpg, https://www.bumblebeewatch.org/media/bees/big/1fce13e4-b92a-4109-814e-f8b12a3e58b7.jpg, https://www.bumblebeewatch.org/media/bees/big/0c204dfa-a07d-4225-bd41-aaef6361f783.jpg",,https://www.bumblebeewatch.org/sightings/bee/141663/,https://www.bumblebeewatch.org/metadata/
141662,111640,Apidae,Bombus,bimaculatus,Two-spotted bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/d6eb2239-50b3-4d65-9eec-1cd4d8eec66f.jpg, https://www.bumblebeewatch.org/media/bees/big/a3255c13-be5f-42af-b3d2-12ae50680349.jpg",,https://www.bumblebeewatch.org/sightings/bee/141662/,https://www.bumblebeewatch.org/metadata/
141661,111640,Apidae,Bombus,pensylvanicus,American bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/9f6ffe2f-6b06-4634-9fbb-8f720d51da04.jpg, https://www.bumblebeewatch.org/media/bees/big/4ea0b74b-ca76-4c0d-8b13-d1a58938a3a6.jpg",,https://www.bumblebeewatch.org/sightings/bee/141661/,https://www.bumblebeewatch.org/metadata/
141660,111640,Apidae,Bombus,pensylvanicus,American bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/11a78a2b-2e7c-4e67-96fd-43fa967e1a90.jpg, https://www.bumblebeewatch.org/media/bees/big/57a751f3-8c4d-43e7-b371-0210bd8db7bb.jpg",,https://www.bumblebeewatch.org/sightings/bee/141660/,https://www.bumblebeewatch.org/metadata/
141659,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/83facb8c-b4d0-4f64-ac84-548da4ddb833.jpg, https://www.bumblebeewatch.org/media/bees/big/c0925753-6a6c-4eba-9ab6-6d0a45adec08.jpg",,https://www.bumblebeewatch.org/sightings/bee/141659/,https://www.bumblebeewatch.org/metadata/
141658,111640,Apidae,Bombus,bimaculatus,Two-spotted bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Not Determined,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,https://www.bumblebeewatch.org/media/bees/big/4f628411-b2f6-47b3-b124-df15fdcef956.jpg,,https://www.bumblebeewatch.org/sightings/bee/141658/,https://www.bumblebeewatch.org/metadata/
141657,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,https://www.bumblebeewatch.org/media/bees/big/9ccf0f05-39ed-4194-831e-f27df202fd4a.jpg,,https://www.bumblebeewatch.org/sightings/bee/141657/,https://www.bumblebeewatch.org/metadata/
141656,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/172b99ba-c3cc-4f4d-91aa-1d3f122ae5ed.jpg, https://www.bumblebeewatch.org/media/bees/big/322324d7-f436-4681-9945-fc53da3dfddb.jpg",,https://www.bumblebeewatch.org/sightings/bee/141656/,https://www.bumblebeewatch.org/metadata/
141655,111640,Apidae,Bombus,auricomus,Black and gold bumble bee,pid33,39.208112,-96.709995,Kansas,United States,6/23/2023,31:23.3,50-100,Female,1,,Brian Monser,bdm5366,Verified,7/17/2023,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Monarda fistulosa,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/ebd55f82-f683-4ebd-8077-e032df9a8004.jpg, https://www.bumblebeewatch.org/media/bees/big/10f49e8f-8e40-4cb8-a076-8e2350794335.jpg",,https://www.bumblebeewatch.org/sightings/bee/141655/,https://www.bumblebeewatch.org/metadata/
142259,111891,Apidae,Bombus,griseocollis,Brown-belted bumble bee,Southwind Nature Trail,38.435199,-96.560738,Kansas,United States,6/22/2023,20:44.1,0-25,Female,1,,Kristen Hase,KHase52,Verified,7/14/2023,klamke,KL,Bumble Bee Watch,sp.,Website,FALSE,Sullivant's Milkweed,A. sullivantii,,"https://www.bumblebeewatch.org/media/bees/big/859df0c8-32c4-44e1-b6ca-42f63d252b22.jpg, https://www.bumblebeewatch.org/media/bees/big/59c56610-a32d-4d38-879e-63569299386d.jpg",,https://www.bumblebeewatch.org/sightings/bee/142259/,https://www.bumblebeewatch.org/metadata/
142258,111891,Apidae,Bombus,griseocollis,Brown-belted bumble bee,Southwind Nature Trail,38.435199,-96.560738,Kansas,United States,6/22/2023,20:44.1,0-25,Female,1,,Kristen Hase,KHase52,Verified,7/14/2023,klamke,KL,Bumble Bee Watch,sp.,Website,FALSE,Butterfly Milkweed,A. tuberosa,,"https://www.bumblebeewatch.org/media/bees/big/efe2084c-2dca-4172-9167-697d37f20f73.jpg, https://www.bumblebeewatch.org/media/bees/big/bb932126-4ee1-4c17-85e2-89c5dcac5603.jpg, https://www.bumblebeewatch.org/media/bees/big/b6ea9efe-0890-4fed-8b57-81c5e36b8393.jpg, https://www.bumblebeewatch.org/media/bees/big/4f2e9a86-4037-4b85-9533-971e53bd9224.jpg",,https://www.bumblebeewatch.org/sightings/bee/142258/,https://www.bumblebeewatch.org/metadata/
